,label,subject,content
226,2, 대중선교 매체를 위하여 기도합시다.,"주님, 그리스도인들이 대중매체를 효율적인 복음화 수단으로 삼는 법을 배우게 하시고 많은 사람들이 복음을 받아들이게 하소서."
227,2, 매스콤에 종사하는 자들을 위하여 기도합시다.,"만민에게 복음을 전하라고 하신 주님, 매스콤에 종사하는 모든 이들에게 올바른 양심과 사명감을 심어 주시고 그리스도의 진리와 사랑을 더욱 깊이 깨달아 이땅에 하느님의 나라를 건설하는 새로운 활력소가 되게 하시며, 이나라 복음화에 기여하게 하소서."
228,2, 대중선교 매체를 위하여 기도합시다.,"주님, 우리 교회가 어느 교회보다 우선적으로 좀더 넓고 진실 되게 금년 우리 성교회의 목표인 복음화 되며 여러 사람이 다방면으로 대중매체를 받아들여 충분한 성과를 거둘 수 있도록 주께서 도와 주소서."
229,4, 가톨릭 방송인들을 위하여 기도합시다.,"만민에게 복음을 전하라고 하신 주님. 가톨릭 방송인들이 그리스도의 진리와 사랑을 더욱 깊이 깨달아 이땅에 하느님의 나라를 건설하는 새로운 활력소가 되게 하시며, 모든 가톨릭 방송인들에게 지혜와 용기를 주시어 이나라 복음화에 기여하는 방송인들이 되게 하소서."
230,3, 민족 상잔의 비극 속에서 숨져 간 전몰자들과 그 유가족들을 위하여 기도합시다.,"주님, 나라를 위해 싸우다 전사한 전몰 장병들의 영혼을 돌보시어 영원한 생명을 허락하여 주시고 그 유가족들에게 위로와 사랑을 베풀어 주소서."
231,3, 호국 용사들의 유족을 위하여 기도합시다.,"주님, 국가의 수호와 공산주의를 저지하다가 목숨을 바친 호국 영령들을 위로하여 주시고, 그들의 유족들의 슬픔을 헤아리사 비길 데 없는 천당의 보답을 주소서."
232,2, 여행을 떠나는 신자들을 위하여 기도합시다.,"주님, 피서철을 맞이하여 각지로 여행을 떠나는 신자들이 그곳에서도 주님을 잊지 않고 그리스도 신자로서 사랑을 나누고 모범을 모일 수 있도록 도와 주소서."
233,2, 여행을 떠나는 신자들을 위하여 기도합시다.,"주님! 추석명절을 맞아 고향을 찾는 모든 사람들과 성묘객들을 위해 기도하오니, 그들의 목적지까지 안전하게 여행할 수 있도록 보살펴 주시어 주님의 사랑을 친지들과 이웃들에게 전할 수 있게 하소서."
234,2, 여행을 떠나는 신자들을 위하여 기도합시다.,"주님, 여행자들과 관광객들의 여행길에 함께 하시어 주님의 사랑과 평화를 체험하고 이를 사람들과 더불어 나누게 하소서."
235,2, 노동자를 위하여 기도합시다.,"주님, 모든 노동자들이 땀흘린 만큼의 정당한 대가가 보장되고 노동을 통하여 삶의 기쁨과 행복을 누릴 수 있도록 도와 주소서."
236,2, 노동자를 위하여 기도합시다.,"주님, 수년만에 맞는 이 무더운 여름 밑에 땀흘려 일하는 노동자들의 노고를 성교회에 우리 함께 동참하며 감사하는 마음으로 바라보며 항상 그들에게 건강 주시고 충분한 대가가 지불되어 직업의 희열을 느끼게 해주소서."
237,2, 농민들을 위하여 기도합시다.,"주님, 무더위와 바쁜 일손으로 땀흘리는 그들의 수고가 소중한 결실을 내도록 도와 주소서."
238,2, 환경보호를 위하여 기도합시다.,"주님, 창조된 모든 피조물을 사랑으로 돌보시는 주님의 뜻대로 저희들도 환경을 보호하고 보존하는 일을 사랑으로 실천할 수 있도록 도와 주소서."
239,2, 환경을 위해 기도합시다.,"주님, 우리 모두가 버린 양심 때문에 지구의 균형이 깨져 가고 흔들리고 있습니다. 어리석은 저희들을 불쌍히 여기시어 각자가 각성하여 지구 살리기에 힘쓰게 하소서."
240,2, 산림 보호를 위하여 기도합시다.,"주님, 주님께서 주신 아름다운 자연이 인간의 이기심으로 인해 많이 훼손되었습니다. 우리 모두가 모든 피조물을 창조하신 주님처럼 정성 되고 나무 한 그루, 풀 한 포기라도 더 심고 가꿈으로서 자연을 지켜 가게 하소서."
241,3, 한 하느님을 믿는 갈라진 형제들을 위하여 기도합시다.,"일치를 바라시는 주님, 자신의 고집이나 편견 타인의 대한 이해의 부족에서 갈라진 하느님의 형제들을 위하여 몸 바치는가 되게 하소서."
242,3, 무신론자를 위하여 기도합시다.,"주님, 믿음 없이 살아가는 무신론자들에게 신앙의 빛을 비추시어 그들도 부활하신 그리스도를 체험하고 신앙인으로서 살아갈 수 있도록 도와 주소서."
243,3, 하느님의 사랑을 거부하는 사람들을 위하여 기도합시다.,"사랑이 지극하신 천주여, 당신을 알면서도 당신의 사랑을 거부하며 살아가는 사람들에게 당신의 사랑을 체험하게 하시어 참된 구원의 삶을 살아가게 하소서."
244,3, 죄인들의 회개를 위하여 기도합시다.,"주님, 어둠 속에 있으면서도 빛을 거부하는 이들에게 당신의 은총을 베푸시어 주님이 주시는 용기와 사랑을 체험케 하시고 선한 생활에 대한 열망을 심어주소서."
245,3, 죄인들의 회개를 위하여 기도합시다.,"우리를 지극히 사랑하시는 주님, 당신은 늘 죄인과 함께 하셨고 회개할 것 없는 의인 아흔아홉보다 죄인 한사람이 회개하는 것을 더 기뻐하셨습니다. 천주여 비오니 우리 죄인들이 그릇된 생각과 행동을 끊어 버리고 당신의 참백성으로 거듭나게 은총 주시옵소서."
246,1, 한국교회를 위하여 기도합시다.,"이 땅에 하느님 나라 건설을 위해 특별히 한국 교회를 사랑하시는 주여, 한국 교회가 이 나라 이 겨레를 사랑하며, 평화통일을 염원하는 뜨거운 마음을 지닐 수 있도록 깨우쳐 주시고, 민족분단의 현실 앞에서 안주와 안락을 찾기보다 주님께서 가신 길을 본받아 우리 민족의 십자가를 기꺼이 짊어지고 민족 복음화에 헌신할 수 있도록 이끌어 주소서."
247,2, 젊은 이들을 위하여 기도합시다.,"어린이를 특별히 사랑하신 주님, 이 나라의 청년들이 젊음의 순수함과 희망을 잃지 않고 주어진 여건 속에서 최선을 다할 수 있도록 도와 주시고, 자신뿐 아니라 나라와 민족을 위해서 헌신할 수 있도록 이끌어 주소서."
248,3, 병고에 시달리는 사람들과 북한동포들을 위하여 기도합시다.,"인간의 고통중에 함께 하시는 주여, 육체적으로나 정신적으로 괴로움을 겪고 있는 모든 이들에게 치유의 은총을 허락하시고 그들이 희망과 용기를 가지고 고통을 이겨 나가도록 주님의 위로를 주소서. 또한 경제적으로 어려움을 겪고 있는 북한 동포들을 불쌍히 여기시어 일용할 양식을 내려 주시고, 의료 혜택을 받을 수 있도록 도와주소서."
249,4, 가정을 위하여 기도합시다.,"주님, 성가정을 통하여 가정생활의 모범을 보여 주시었으니 저희 가정이 서로 존경하고 사랑하며 화목한 가운데 주님께 사랑받는 작은 교회가 되게 하시며, 남북으로 갈라진 우리 민족이 하루빨리 하나의 가정을 이루게 하소서."
250,1, 교회를 위하여 기도합시다.,"주님, 우리에게 매일 같이 성체의 만찬을 거행하는 은총을 허락하셨으니 이 세상 모든 사람들을 주님의 식탁에로 초대하여 주시어 영원한 생명을 얻어 누리게 하시고, 특히 북한 교회가 성체성사의 신비를 기념할 수 있도록 도와 주소서."
251,2, 평화통일을 위하여 기도합시다.,"서로 하나가 되라고 기도하신 주님, 지금 남북교회는 핵 문제와 서로의 이해관계로 어려움을 격고 있습니다. 민족의 평화통일을 염원하는 7천만 겨레의 소망은 어둠속에 묻혀 있고 다만 서로의 입장만을 고수하는 상호견제와 긴장감만이 감돌고 있습니다. 빛이 어두움을 이겨내듯이 남과 북이 현실의 어려움을 지혜롭게 극복하고 화해와 일치를 이룰 수 있도록 도와 주소서."
252,3, 북한 신앙공동체를 위하여 기도합시다.,"우리의 길이요 진리요 생명이신 주여, 북한의 신앙공동체를 기억하는 우리의 애틋한 마음을 살피시어, 당신 구원의 손길을 갈망하는 그들에게 기쁜 소식을 들려 주시고 육신에 필요한 양식도 풍부히 내려 주소서."
253,4, 농민들을 위하여 기도합시다.,"주님, 온갖 어려움에도 굴하지 않고 땀흘리며 일하는 이 땅의 농민들을 축복해 주시고 그들이 흘린 땀이 정당한 대가를 받아 남쪽에서나 북쪽에서나 모두 인간다운 생활을 영위하며 일에 대한 긍지와 보람을 찾을 수 있도록 도와 주소서."
254,1, 한국교회를 위하여 기도합시다.,"이 땅에 하느님 나라 건설을 위해 특별히 한국 교회를 사랑하시는 주여, 한국 교회가 이 나라 이 겨레를 사랑하며, 평화통일을 염원하는 뜨거운 마음을 지닐 수 있도록 깨우쳐 주시고, 민족분단의 현실 앞에서 안주와 안락을 찾기보다 주님께서 가신 길을 본받아 우리 민족의 십자가를 기꺼이 짊어지고 민족 복음화에 헌신할 수 있도록 이끌어 주소서."
255,2, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 일상 생활에서 수난과 고통을 통해 생명으로 나아가는 부활의 신비를 더욱 깊이 깨우치며 그리스도의 십자가의 길에 더욱 더 깊이 동참하는 신앙인이 되도록 도와주소서."
256,3, 본당 공동체를 위하여 기도합시다.,"주님, 저희 본당의 모든 신자들이 우리를 위해 부활 승천하신 예수님과 같이 이웃 형제들을 진심으로 사랑하며 그들로부터 사랑을 받는 주님의 진실된 자녀가 되게 하여 주소서."
257,4, 고통받는 이웃들을 위하여 기도합시다.,죽음의 고통 속에서 천대를 받다가 죽은 라자로를 품에 안으시듯 육체와 정신적으로 고통받는 이들을 품에 안으시어 위로해 주시고 모두가 서로 사랑하며 살아갈 수 있도록 도와주소서.
258,1, 한국교회를 위하여 기도합시다.,"이 땅에 하느님 나라 건설을 위해 특별히 한국 교회를 사랑하시는 주여, 한국 교회가 이 나라 이 겨레를 사랑하며, 평화통일을 염원하는 뜨거운 마음을 지닐 수 있도록 깨우쳐 주시고, 민족분단의 현실 앞에서 안주와 안락을 찾기보다 주님께서 가신 길을 본받아 우리 민족의 십자가를 기꺼이 짊어지고 민족 복음화에 헌신할 수 있도록 이끌어 주소서."
259,2, 그리스도 신자들의 일치와 협력을 위하여 기도합시다.,"주님, 모든 신자들이 일상 생활에서 수난과 고통을 통해 생명으로 나아가는 부활의 신비를 더욱 깊이 깨우치며 그리스도의 십자가의 길에 더욱 더 깊이 동참하는 신앙인이 되도록 도와주소서."
260,3, 가난한 이웃들을 위하여 기도합시다.,"주님, 넘치면서 풍요한 세상 같지만 아직도 많은 사람들이 굶주림에 허덕이고 있습니다. 저희 모두가 가진 것을 나눌 수 있게 하시고 죽음의 고통 속에서 천대를 받다가 죽은 라자로를 품에 안으시듯 육체와 정신적으로 고통받는 이들을 품에 안으시어 위로해 주시고 모두가 서로 사랑하며 살아갈 수 있도록 도와주소서."
261,4, 가톨릭 방송인들을 위하여 기도합시다.,"만민에게 복음을 전하라고 하신 주님. 가톨릭 방송인들이 그리스도의 진리와 사랑을 더욱 깊이 깨달아 이땅에 하느님의 나라를 건설하는 새로운 활력소가 되게 하시며, 모든 가톨릭 방송인들에게 지혜와 용기를 주시어 이나라 복음화에 기여하는 방송인들이 되게 하소서."
262,1, 교회를 위하여 기도합시다.,"반석위에 교회를 세우신 주님, 당신의 말씀을 전하고 사랑을 실천하고자 세상에서 힘겹게 등불이 되는 역할을 하는 교회를 위하여 기도하오니 끝까지 당신을 증거하고 찬양하는 빛과 소금의 교회가 되게 하소서."
263,2, 세계평화를 위하여 기도합시다.,"주님, 모든 사람들의 참된 평화의 근원이신 그리스도를 고백하고, 증언함으로서, 온 인류가 분열과 갈등 없이 하나 되는 사랑속에서 주님을 섬길 수 있도록 하시고, 세상의 폭력과 거짓을 이기고 승리하신 그리스도의 참평화를 누리게 하소서."
264,3, 고통받는 이들을 위하여 기도합시다.,"자기 십자가를 지고 나를 따르라고 명하신 주님, 고통중에 있는 형제들에게 힘을 주시어, 온갖 고통중에서도 당신을 외면하지 말고 고통의 참된 의미를 깨달아 구원의 길을 따를 수 있도록 도와 주소서."
265,4, 오늘 피정에 참석한 레지오 단원들을 위하여 기도합시다.,주님. 잠시나마 삶의 현장에서 떠나 자신을 되돌아 보며 주님과 함께할 수 있는 은혜를 베풀어 주심에 감사드립니다. 이번 피정을 통하여 영원한 생명을 주시는 주님께 바른 찬미와 감사의 생활로 좀더 성모님과 예수님의 모습을 닮아가며 주님의 기쁜 소식을 온세상에 널리 전파하는 레지오 단원들이 될 수 있도록 굳센 용기와 믿음을 허락해 주소서.
266,1, 성 교회를 위하여 기도합시다.,"당신의 영광스러운 모습을 교회에 맡기신 주님, 세상의 어두움속에서 당신의 영광을 전하는 교회로 하여금 온갖 고통과 어두움속에 당신의 참사랑과 기쁨을 전하게 하소서."
267,2, 세계평화를 위하여 기도합시다.,"주님, 모든 사람들의 참된 평화의 근원이신 그리스도를 고백하고, 증언함으로서 온 인류가 분열과 갈등 없이 하나 되는 사랑속에서 주님을 섬길 수 있도록 하시고, 세상의 폭력과 거짓을 이기고 승리하신 그리스도의 참평화를 누리게 하소서."
268,3, 고통받는 이들을 위하여 기도합시다.,"자기 십자가를 지고 나를 따르라고 명하신 주님, 고통중에 있는 형제들에게 힘을 주시어, 온갖 고통중에서도 당신을 외면하지 말고 고통의 참된 의미를 깨달아 구원의 길을 따를 수 있도록 도와 주소서."
269,4, 본당의 모든 가정을 위하여 기도합시다.,"사랑이신 주님, 가정의 달이며, 성모님의 달을 맞이하면서 모든 가정을 위하여 기도 하오니 본당의 모든 신자 가정, 그리고 특히 외짝교우 가정을 주님의 은총으로 풍요하게 하시고 성모님의 덕목을 본받아 아버지의 영광을 위하여 성화되도록 도와주시며, 각기 처한 다양한 생활 속에서 하느님의 부르심에 응답하는 성가정이 되도록 은총 주소서."
270,1, 교회와 사제들을 위하여 기도합시다.,"주님, 그리스도 부활의 기쁨을 노래하는 교회가 죽음의 세력을 이긴 그리스도의 부활처럼 온 세상의 모든 악과 죽음 으로부터 승리하여 사랑과 평화의 세상으로 부활토록 하시고, 자신의 삶을 온전히 봉헌한 사제들에게 주님의 지혜와 사랑이 충만하도록 축복해 주시며, 늘 샘 솟는 기쁨과 은총으로 주님을 믿고자 찾는 많은 양들을 이끌 수 있는 성령의 충만한 은총을 내려 주소서."
271,2, 일치와 사랑이 깃든 아름다운 성전건립을 위하여 기도합시다,"자비로우신 주님, 주님을 예배할 새성전 건립을 위하여 기도하오니 본당 공동체의 모든 신자들이 한마음이 되어 형제적 사랑과 나눔으로서 일치와 사랑이 깃든 아름다운 성전을 건립할 수 있도록 저희를 지켜주시고 이끌어 주소서."
272,3, 고통 받는 모든 이들을 위하여 기도합시다,"언제나 함께 하시는 주님, 육체적으로나 정신적으로 고통받는 모든 이들에게 사랑과 은총주시어 희망을 잃지 않게 하시고, 좌절과 실망으로 고통받는 이들을 주님 친히 위로해 주시며, 신자들이 이들과 사랑의 나눔을 실천함으로서 이들이 주님에 대한 신뢰와 희망으로 새로운 힘을 얻게 하소서."
273,4, 우리 모두의 가정을 위하여 기도합시다,"사랑이신 주님, 가정의 달이며, 성모님의 달을 맞이하면서 모든 가정을 위하여 기도 하오니 본당의 모든 신자 가정, 그리고 특히 외짝교우 가정을 주님의 은총으로 풍요하게 하시고 성모님의 덕목을 본받아 아버지의 영광을 위하여 성화되도록 도와주시며, 각기 처한 다양한 생활 속에서 하느님의 부르심에 응답하는 성가정이 되도록 은총 주소서."
